,label,prob,cleaned_tweet,tweet_id,racist
275,not-hateful,tensor(0.5750),hey teabagger the benghazi thing is joke benghazis under bush no hearings more on benghazi than real attack,1001004039,0
276,hateful,tensor(0.9918),niggas do the wildest shit over bitch ain no pussy on this planet ever gonna change me nigga,8.52E+17,0
277,hateful,tensor(0.9936),whatever turn them hoes on ro ain gone get the bitch wet,1001002836,0
278,not-hateful,tensor(0.9955),craving brownies,1001008779,0
279,hateful,tensor(0.9855),rt hahahaha he missed the shit out that hoe houston texans,1001017309,0
280,not-hateful,tensor(0.9317),blessjesus amos there are those who hate the one who upholds justice in court and detest the one who tells the truth,1001000687,0
281,hateful,tensor(0.9925),was laughing at joke about big different bitch,1001003433,0
282,not-hateful,tensor(0.8311),just quick reminder that wypipo are protesting bc they are afraid we are the threat we are that powerful this is our fuel,8.96E+17,1
283,hateful,tensor(0.9951),rt you can do anything you want in life just do not be fucking bitch,1001020132,0
284,not-hateful,tensor(0.6251),this is why not just in the but australia and everywhere in the world white parents must not send their white kids to these anti white racist cesspits that they still refer to colleges southafrica,9.88E+17,0
285,hateful,tensor(0.9905),let the coons be great it in the dream,1001006529,0
286,not-hateful,tensor(0.8234),idk why people tell me their problems all do is repeatedly ask why like year old that not getting his way then laugh,7643,0
287,not-hateful,tensor(0.9993),bbc presenter loses eu immigration debate with hungarian politician via,3711,0
288,not-hateful,tensor(0.7019),trump would be just as incompetent as dolan and just as racist as sterling so,8.85E+17,1
289,not-hateful,tensor(0.9993),rt charlie crist does not have any more political parties to join but he could become spokesman for fan company,1001016329,0
290,hateful,tensor(0.9806),shaddup you skank ass immigrant ho who did you steal that statement from michelle again wtf would you know about our country you have not been here long enough to start that bull shit,18923,1
291,hateful,tensor(0.9926),this bitch thinks she so foreign and all this shit and bitch looks like white girl lmao,8.78E+17,1
292,hateful,tensor(0.9814),yo bitch wanna fuck the squad,1001023672,0
293,hateful,tensor(0.9797),los pussy ass lost by points winnnnnnnnn,1001012982,0
294,not-hateful,tensor(0.9972),it is both the likes reward this behavior so you train yourself into being regularly hysterical,18830,0
295,hateful,tensor(0.9976),this is in usatime to raise some hell get these people out of heretheir sharia laws are not welcome herevote all muslims out of office vote all dems outthey will destroy our country walkaway buildthatwall,1717,1
296,hateful,tensor(0.9837),lmao dude you are probably the biggest fag in nebraska,1001006808,1
297,hateful,tensor(0.9703),thats my bitch when feel like it,1001021935,0
298,hateful,tensor(0.8779),rt yall ladies ever have on tank top or something like one of your nips was just chilling outside the shirt and you,1001017975,0
299,hateful,tensor(0.9921),rt bitches cant finish inch sub but want inch dick,1001015995,0
300,hateful,tensor(0.5637),not just that they made their mission to spend hours on twitter looking for tweets that they deem racist just to go woof woof all day know people spend hours online for stupid reasons but mon you have time to spare if you do this,1.01E+18,0
301,not-hateful,tensor(0.6914),yes they do but barackobama and his fellow travelers know that it would be easier to accomplish their goal of destroying america without them buildthatwall university of illinois,4260,1
302,hateful,tensor(0.9705),fresh nigga so you kno need clean bitch who kno working cuz wanna see my team rich,1001000453,0
303,not-hateful,tensor(0.9223),it not all men though yet you sit in circle with your boys and you hear the things the say you hear them admitting to being brutal,7963,0
304,hateful,tensor(0.9193),bitch ll fuck you up,1001005187,0
305,hateful,tensor(0.9300),nigga paying year in child care not factoring in birthdays christmas field trips and clothes and cant claim it on my taxes,9.18E+17,0
306,hateful,tensor(0.9959),rt black bitches be like boy told you not to get my hair wet,1001018572,0
307,hateful,tensor(0.9879),cheese bitch chupacabra looking fuxk,1001008688,0
308,hateful,tensor(0.8831),yall niggas too funny hahahahah,5.9361E+17,0
309,hateful,tensor(0.9959),these niggas really think cause you re gay they are object from getting their ass beat,5.89707E+17,0
310,not-hateful,tensor(0.9930),just wanna travel the world with my bitches,1001010883,0
311,hateful,tensor(0.9918),rt what are you twelve yeah on scale of one to ten bitch,1001015849,0
312,hateful,tensor(0.9956),lmfaooo this niggas dad said you where cum your mom should ve swallowed,5.90988E+17,0
313,hateful,tensor(0.5765),my nigga djbfresh in the mix at the new latin spot in richmond ca dj,9.72E+17,0
314,hateful,tensor(0.8541),what about the little ones who are in concentration camps what about their parents who have already been deported this is bullshit media better stay on the fucking story we need to see these little ones fuck trump,1.01E+18,0
315,not-hateful,tensor(0.9332),find myself wanting to google the yellow king truedetective no kidding what is going on,1001001578,0
316,not-hateful,tensor(0.6647),mmmh daily is out stories via yellow is in luv the bling,1001001452,0
317,hateful,tensor(0.9945),thot bitches wanna be wined dined like wife but do not know how to earn it,1001001843,0
318,hateful,tensor(0.9689),why are these illegal immigrant invaders not migrants desperate to get to the uk is it to escape the war in france or maybe it is to get free house free money and freeload from the tax payer while working,538,1
319,hateful,tensor(0.9272),fuck with you too my nigga,5.91653E+17,0
320,hateful,tensor(0.9877),longway bitch,1001012949,0
321,not-hateful,tensor(0.6503),asos and katharine hamnett team up on underwear line to support refugees,3793,0
322,not-hateful,tensor(0.9869),kmmel shouldnt criticize immigrants like mrs trump,9.81E+17,0
323,not-hateful,tensor(0.9911),talented drivers rt am really glad there have not been any yellows but why have not there been any yellows,1001002284,0
324,hateful,tensor(0.5871),this is not rape culture for fucks sake its literally just scumbag taking advantage of their position nothing new under the sun,5693,1
325,not-hateful,tensor(0.9999),thankful for our teachers who allow our students to hear about the consequences prejudice racism and stereotyping weare,8.42E+17,0
326,hateful,tensor(0.9985),they seem to think it means blowing shit up in other countries but dammit keepin them brown refugees out who are runnin from bombs,8.53E+17,1
327,hateful,tensor(0.9936),rt rather jack off then fuck hoes tbh that shit boring give me wife lmfao little be like,1001017686,0
328,hateful,tensor(0.9895),lmao jr hit that nigga in the mouth so hard he sprained his knee,5.92399E+17,0
329,hateful,tensor(0.9619),rt wtf ling ling did you at least calculate the circumference when you threw that ass in circle,1001020211,0
330,not-hateful,tensor(0.9945),trash show,1001025122,0
331,hateful,tensor(0.9997),these black people have the nerve to call themselves human,13220540_2,1
332,not-hateful,tensor(0.9994),of course went for the israeli restaurant chelsea market,9.12E+17,0
333,hateful,tensor(0.9899),mann these hoes get nothin but some dick and instructions if she with mee she fucccccckn said,1001002124,0
334,not-hateful,tensor(0.9999),italian pm conte on nato funding aid to libya and new economic measures,18643,0
335,hateful,tensor(0.9915),lmfao just seen que ass that nigga was going in,8.47E+17,0
336,not-hateful,tensor(0.9995),mlk was and is political figure divisive in his day for speaking out against racism of course this is political holiday,9.53E+17,0
337,hateful,tensor(0.9814),fly as bitch on aladdin rug,1001009396,0
338,hateful,tensor(0.9714),bitch keep my name out your mouth worry about that loose hole of yours,6407,1
339,hateful,tensor(0.8197),this democrat wants you to pay every illegal immigrant for coming to the us,3420,1
340,hateful,tensor(0.9014),nigga that really want gone show trust me,8.56E+17,0
341,not-hateful,tensor(0.9806),post art night dinner haven been here in so long chinesefood asians bowery nyc congee,6.75149E+17,0
342,hateful,tensor(0.9938),woke up to niggas sounding like,8.69E+17,0
343,not-hateful,tensor(0.7067),dinner thinkchink center city philadelphia,6.77695E+17,0
344,not-hateful,tensor(0.7620),thought the whole movie is about gaslighting making women think they re hysterical generally deny,8110,0
345,hateful,tensor(0.9918),rt these hoes be acting up,1001019463,0
346,hateful,tensor(0.9884),rt hippie dressed tumblr bitches smoke blunt and all of sudden they re the most abstract thinkers of,1001016602,0
347,not-hateful,tensor(0.5842),nigga im fucking asthmatic at the moment,8.60E+17,0
348,not-hateful,tensor(0.9999),refugees in dallas celebrate christmas with home country dishes,6.75042E+17,1
349,not-hateful,tensor(0.8539),my niggas from da bottom call me cannon,6.72474E+17,0
350,hateful,tensor(0.9871),ain trippen cause like her anyways she got niggah and got girl but anyways yea anyways,1001002082,0
351,hateful,tensor(0.9771),bet hoe,1001005215,0
352,hateful,tensor(0.9866),what are you gonna do ma chase you out the club like mobb deep did to you pussy,1001005111,0
353,hateful,tensor(0.9129),son of bitch,1001021547,0
354,hateful,tensor(0.9844),where have you been hoe,1001004900,0
355,not-hateful,tensor(0.8201),impeachtrump republican democrat just consider how different life would be today if hillary had picked bernie as her vp candidate they would have beaten the orange king by points saving ss the budget immigrant children and journalist lives,1258,0
356,hateful,tensor(0.9951),can this bitch sit the fuck down and shut the fuck up,1001008554,0
357,hateful,tensor(0.9913),rt thursday we will see bitches dressed up like if the hallways were runways clown make up on some girls guys with pants belo,1001018733,0
358,hateful,tensor(0.9726),hollywood women would be whores and crack addicts when caught they were raped that is their story,4938,1
359,hateful,tensor(0.9364),is moyles retard lol starting fellani instead ae rvp please come back fergie siralexferguson manchesterunited manchesterderby mufc,1001012151,0
360,hateful,tensor(0.9810),yu hustler or customer nigga,5.90607E+17,0
361,hateful,tensor(0.9750),rt am nice am humble but will still let bitch know what up hunnnney,1001017762,0
362,hateful,tensor(0.9835),dem hoes twatchin right nie dey need uh answer,1001004938,0
363,not-hateful,tensor(0.5948),how much you wanna bet that anti government black helicopter teabagger was behind the boston marathon explosions tcot,1001024443,0
364,not-hateful,tensor(0.9795),rt today in charlie wilson left office should be ranked alongside lech wasa for his role in defeating communism,1001015295,0
365,hateful,tensor(0.9897),yo bitch freak fucked ha to sleep and dat was the last time was slept on shit woke ha up nd fucked ha again so she aint sleep long,1001023658,0
366,not-hateful,tensor(0.9849),is dare any colored players in hockey,1001012156,0
367,hateful,tensor(0.9935),boo seungkwan visual hole bitch think the fuk not svt project vocal pinwheel,4815,0
